State_Territory,CoC Number,CoC Name,Count Types,Year,Overall Homeless,Overall Homeless Individuals,Overall Chronically Homeless,Sheltered ES Chronically Homeless,Sheltered SH Chronically Homeless,Sheltered Total Chronically Homeless,Unsheltered Chronically Homeless,Overall Chronically Homeless Individuals,Sheltered ES Chronically Homeless Individuals,Sheltered SH Chronically Homeless Individuals,Sheltered Total Chronically Homeless Individuals,Unsheltered Chronically Homeless Individuals,Overall Chronically Homeless People in Families,Sheltered ES Chronically Homeless People in Families,Sheltered Total Chronically Homeless People in Families,Unsheltered Chronically Homeless People in Families
New Jersey,NJ-502,Burlington County CoC,Sheltered and Unsheltered Count,2019,518.0,239.0,36.0,36.0,0.0,36.0,0.0,18.0,18.0,0.0,18.0,0.0,18.0,18.0,18.0,0.0
New Jersey,NJ-502,Burlington County CoC,Sheltered and Unsheltered Count,2020,553.0,297.0,97.0,84.0,0.0,84.0,13.0,78.0,65.0,0.0,65.0,13.0,19.0,19.0,19.0,0.0
New Jersey,NJ-502,Burlington County CoC,Sheltered and Unsheltered Count,2021,604.0,285.0,117.0,114.0,0.0,114.0,3.0,98.0,95.0,0.0,95.0,3.0,19.0,19.0,19.0,0.0
New Jersey,NJ-502,Burlington County CoC,Sheltered and Unsheltered Count,2022,585.0,313.0,143.0,135.0,0.0,135.0,8.0,116.0,108.0,0.0,108.0,8.0,27.0,27.0,27.0,0.0
New Jersey,NJ-502,Burlington County CoC,Sheltered and Unsheltered Count,2023,933.0,439.0,128.0,98.0,0.0,98.0,30.0,105.0,75.0,0.0,75.0,30.0,23.0,23.0,23.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2007,239.0,114.0,,,,,,29.0,,,15.0,14.0,,,,
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2008,321.0,222.0,,,,,,66.0,,,27.0,39.0,,,,
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2009,565.0,299.0,,,,,,61.0,46.0,,46.0,15.0,,,,
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2010,613.0,369.0,,,0.0,,,48.0,26.0,0.0,26.0,22.0,,,,
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2011,489.0,261.0,48.0,34.0,0.0,34.0,14.0,40.0,26.0,0.0,26.0,14.0,8.0,8.0,8.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2012,384.0,215.0,101.0,45.0,0.0,45.0,56.0,87.0,34.0,0.0,34.0,53.0,14.0,11.0,11.0,3.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2013,483.0,282.0,113.0,55.0,0.0,55.0,58.0,102.0,48.0,0.0,48.0,54.0,11.0,7.0,7.0,4.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2014,532.0,314.0,151.0,114.0,0.0,114.0,37.0,116.0,89.0,0.0,89.0,27.0,35.0,25.0,25.0,10.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2015,471.0,338.0,101.0,58.0,0.0,58.0,43.0,96.0,53.0,0.0,53.0,43.0,5.0,5.0,5.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2016,332.0,205.0,68.0,37.0,0.0,37.0,31.0,61.0,30.0,0.0,30.0,31.0,7.0,7.0,7.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2017,291.0,197.0,44.0,32.0,0.0,32.0,12.0,38.0,26.0,0.0,26.0,12.0,6.0,6.0,6.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2018,359.0,255.0,42.0,34.0,0.0,34.0,8.0,39.0,31.0,0.0,31.0,8.0,3.0,3.0,3.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2019,309.0,228.0,74.0,62.0,0.0,62.0,12.0,58.0,46.0,0.0,46.0,12.0,16.0,16.0,16.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2020,261.0,203.0,50.0,36.0,0.0,36.0,14.0,50.0,36.0,0.0,36.0,14.0,0.0,0.0,0.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2021,700.0,615.0,166.0,166.0,0.0,166.0,0.0,164.0,164.0,0.0,164.0,0.0,2.0,2.0,2.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered-Only Count,2022,668.0,526.0,152.0,149.0,0.0,149.0,3.0,145.0,142.0,0.0,142.0,3.0,7.0,7.0,7.0,0.0
Vermont,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,2023,758.0,511.0,79.0,58.0,0.0,58.0,21.0,74.0,53.0,0.0,53.0,21.0,5.0,5.0,5.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2007,432.0,346.0,,,,,,200.0,,,144.0,56.0,,,,
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2008,486.0,359.0,,,,,,182.0,,,120.0,62.0,,,,
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2009,637.0,303.0,,,,,,155.0,112.0,,112.0,43.0,,,,
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2010,559.0,340.0,,,0.0,,,194.0,124.0,0.0,124.0,70.0,,,,
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2011,471.0,346.0,170.0,124.0,0.0,124.0,46.0,170.0,124.0,0.0,124.0,46.0,0.0,0.0,0.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2012,485.0,357.0,191.0,132.0,0.0,132.0,59.0,191.0,132.0,0.0,132.0,59.0,0.0,0.0,0.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2013,535.0,366.0,174.0,120.0,0.0,120.0,54.0,167.0,113.0,0.0,113.0,54.0,7.0,7.0,7.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2014,551.0,370.0,140.0,109.0,0.0,109.0,31.0,121.0,90.0,0.0,90.0,31.0,19.0,19.0,19.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2015,464.0,338.0,97.0,67.0,0.0,67.0,30.0,97.0,67.0,0.0,67.0,30.0,0.0,0.0,0.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2016,517.0,399.0,129.0,60.0,0.0,60.0,69.0,123.0,54.0,0.0,54.0,69.0,6.0,6.0,6.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2017,530.0,395.0,181.0,155.0,0.0,155.0,26.0,181.0,155.0,0.0,155.0,26.0,0.0,0.0,0.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2018,561.0,403.0,194.0,159.0,0.0,159.0,35.0,192.0,157.0,0.0,157.0,35.0,2.0,2.0,2.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2019,555.0,384.0,216.0,179.0,0.0,179.0,37.0,209.0,172.0,0.0,172.0,37.0,7.0,7.0,7.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2020,501.0,367.0,216.0,174.0,0.0,174.0,42.0,207.0,165.0,0.0,165.0,42.0,9.0,9.0,9.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2021,411.0,308.0,206.0,145.0,0.0,145.0,61.0,193.0,132.0,0.0,132.0,61.0,13.0,13.0,13.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2022,440.0,335.0,180.0,139.0,0.0,139.0,41.0,172.0,131.0,0.0,131.0,41.0,8.0,8.0,8.0,0.0
Massachusetts,MA-509,Cambridge CoC,Sheltered and Unsheltered Count,2023,474.0,343.0,214.0,156.0,0.0,156.0,58.0,212.0,154.0,0.0,154.0,58.0,2.0,2.0,2.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2007,1433.0,1005.0,,,,,,214.0,,,105.0,109.0,,,,
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2008,1454.0,856.0,,,,,,163.0,,,108.0,55.0,,,,
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2009,1116.0,603.0,,,,,,93.0,72.0,,72.0,21.0,,,,
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2010,1572.0,804.0,,,0.0,,,51.0,30.0,0.0,30.0,21.0,,,,
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2011,1427.0,732.0,75.0,55.0,0.0,55.0,20.0,50.0,37.0,0.0,37.0,13.0,25.0,18.0,18.0,7.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2012,1215.0,672.0,95.0,65.0,0.0,65.0,30.0,76.0,54.0,0.0,54.0,22.0,19.0,11.0,11.0,8.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2013,1291.0,714.0,138.0,83.0,0.0,83.0,55.0,116.0,64.0,0.0,64.0,52.0,22.0,19.0,19.0,3.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2014,1695.0,972.0,158.0,113.0,0.0,113.0,45.0,140.0,95.0,0.0,95.0,45.0,18.0,18.0,18.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2015,1089.0,762.0,103.0,64.0,0.0,64.0,39.0,98.0,59.0,0.0,59.0,39.0,5.0,5.0,5.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2016,1068.0,733.0,75.0,23.0,0.0,23.0,52.0,68.0,16.0,0.0,16.0,52.0,7.0,7.0,7.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2017,938.0,629.0,85.0,51.0,0.0,51.0,34.0,72.0,38.0,0.0,38.0,34.0,13.0,13.0,13.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2018,999.0,705.0,146.0,66.0,0.0,66.0,80.0,131.0,51.0,0.0,51.0,80.0,15.0,15.0,15.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2019,979.0,781.0,230.0,109.0,0.0,109.0,121.0,224.0,103.0,0.0,103.0,121.0,6.0,6.0,6.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2020,1047.0,777.0,265.0,77.0,0.0,77.0,188.0,253.0,73.0,0.0,73.0,180.0,12.0,4.0,4.0,8.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2021,935.0,690.0,239.0,167.0,0.0,167.0,72.0,207.0,135.0,0.0,135.0,72.0,32.0,32.0,32.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2022,994.0,743.0,267.0,156.0,0.0,156.0,111.0,248.0,137.0,0.0,137.0,111.0,19.0,19.0,19.0,0.0
New Jersey,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",Sheltered and Unsheltered Count,2023,1167.0,837.0,242.0,115.0,5.0,120.0,122.0,226.0,99.0,5.0,104.0,122.0,16.0,16.0,16.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2007,536.0,283.0,,,,,,49.0,,,24.0,25.0,,,,
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2008,909.0,508.0,,,,,,119.0,,,36.0,83.0,,,,
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2009,410.0,223.0,,,,,,55.0,36.0,,36.0,19.0,,,,
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2010,431.0,248.0,,,0.0,,,17.0,10.0,0.0,10.0,7.0,,,,
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2011,482.0,235.0,75.0,30.0,20.0,50.0,25.0,65.0,24.0,20.0,44.0,21.0,10.0,6.0,6.0,4.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2012,482.0,252.0,84.0,36.0,20.0,56.0,28.0,73.0,28.0,20.0,48.0,25.0,11.0,8.0,8.0,3.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2013,522.0,292.0,71.0,29.0,18.0,47.0,24.0,54.0,12.0,18.0,30.0,24.0,17.0,17.0,17.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2014,531.0,259.0,71.0,46.0,0.0,46.0,25.0,42.0,17.0,0.0,17.0,25.0,29.0,29.0,29.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2015,472.0,244.0,67.0,43.0,4.0,47.0,20.0,50.0,26.0,4.0,30.0,20.0,17.0,17.0,17.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2016,460.0,174.0,44.0,20.0,7.0,27.0,17.0,37.0,13.0,7.0,20.0,17.0,7.0,7.0,7.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2017,319.0,147.0,13.0,5.0,0.0,5.0,8.0,11.0,3.0,0.0,3.0,8.0,2.0,2.0,2.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2018,278.0,145.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2019,273.0,121.0,4.0,3.0,0.0,3.0,1.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2020,250.0,135.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2021,234.0,132.0,21.0,11.0,0.0,11.0,10.0,16.0,6.0,0.0,6.0,10.0,5.0,5.0,5.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2022,247.0,120.0,9.0,4.0,0.0,4.0,5.0,9.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
Ohio,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,2023,320.0,178.0,31.0,14.0,0.0,14.0,17.0,25.0,8.0,0.0,8.0,17.0,6.0,6.0,6.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2007,697.0,408.0,,,,,,288.0,,,93.0,195.0,,,,
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2008,741.0,353.0,,,,,,201.0,,,77.0,124.0,,,,
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2009,611.0,336.0,,,,,,145.0,68.0,,68.0,77.0,,,,
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2010,504.0,275.0,,,0.0,,,122.0,55.0,0.0,55.0,67.0,,,,
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2011,480.0,269.0,111.0,49.0,0.0,49.0,62.0,105.0,43.0,0.0,43.0,62.0,6.0,6.0,6.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2012,364.0,221.0,68.0,39.0,0.0,39.0,29.0,64.0,35.0,0.0,35.0,29.0,4.0,4.0,4.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2013,514.0,357.0,149.0,58.0,0.0,58.0,91.0,135.0,44.0,0.0,44.0,91.0,14.0,14.0,14.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2014,381.0,223.0,108.0,72.0,0.0,72.0,36.0,79.0,43.0,0.0,43.0,36.0,29.0,29.0,29.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2015,362.0,192.0,78.0,57.0,0.0,57.0,21.0,48.0,27.0,0.0,27.0,21.0,30.0,30.0,30.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2016,394.0,214.0,56.0,16.0,0.0,16.0,40.0,56.0,16.0,0.0,16.0,40.0,0.0,0.0,0.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2017,324.0,145.0,47.0,16.0,0.0,16.0,31.0,45.0,14.0,0.0,14.0,31.0,2.0,2.0,2.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2018,358.0,174.0,56.0,28.0,0.0,28.0,28.0,56.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2019,371.0,176.0,62.0,48.0,0.0,48.0,14.0,60.0,46.0,0.0,46.0,14.0,2.0,2.0,2.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2020,336.0,175.0,56.0,20.0,0.0,20.0,36.0,56.0,20.0,0.0,20.0,36.0,0.0,0.0,0.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2021,343.0,205.0,66.0,48.0,0.0,48.0,18.0,62.0,46.0,0.0,46.0,16.0,4.0,2.0,2.0,2.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2022,397.0,239.0,58.0,30.0,0.0,30.0,28.0,54.0,26.0,0.0,26.0,28.0,4.0,4.0,4.0,0.0
Massachusetts,MA-503,Cape Cod Islands CoC,Sheltered and Unsheltered Count,2023,427.0,252.0,74.0,47.0,0.0,47.0,27.0,74.0,47.0,0.0,47.0,27.0,0.0,0.0,0.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2007,174.0,124.0,,,,,,31.0,,,28.0,3.0,,,,
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2008,174.0,124.0,,,,,,31.0,,,28.0,3.0,,,,
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2009,151.0,116.0,,,,,,29.0,21.0,,21.0,8.0,,,,
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2010,211.0,132.0,,,11.0,,,27.0,11.0,11.0,22.0,5.0,,,,
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2011,179.0,112.0,25.0,17.0,5.0,22.0,3.0,22.0,14.0,5.0,19.0,3.0,3.0,3.0,3.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2012,167.0,113.0,20.0,1.0,10.0,11.0,9.0,19.0,0.0,10.0,10.0,9.0,1.0,1.0,1.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2013,134.0,82.0,27.0,19.0,4.0,23.0,4.0,27.0,19.0,4.0,23.0,4.0,0.0,0.0,0.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2014,124.0,84.0,22.0,11.0,10.0,21.0,1.0,22.0,11.0,10.0,21.0,1.0,0.0,0.0,0.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2015,140.0,72.0,32.0,10.0,13.0,23.0,9.0,25.0,8.0,13.0,21.0,4.0,7.0,2.0,2.0,5.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2016,136.0,70.0,10.0,6.0,4.0,10.0,0.0,10.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2017,147.0,106.0,20.0,14.0,3.0,17.0,3.0,20.0,14.0,3.0,17.0,3.0,0.0,0.0,0.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2018,173.0,100.0,31.0,25.0,3.0,28.0,3.0,29.0,23.0,3.0,26.0,3.0,2.0,2.0,2.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered-Only Count,2019,144.0,105.0,44.0,23.0,13.0,36.0,8.0,41.0,23.0,13.0,36.0,5.0,3.0,0.0,0.0,3.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2020,130.0,111.0,28.0,14.0,6.0,20.0,8.0,25.0,14.0,6.0,20.0,5.0,3.0,0.0,0.0,3.0
Maryland,MD-506,Carroll County CoC,Sheltered-Only Count,2021,85.0,62.0,31.0,22.0,0.0,22.0,9.0,27.0,18.0,0.0,18.0,9.0,4.0,4.0,4.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2022,76.0,56.0,26.0,20.0,0.0,20.0,6.0,23.0,17.0,0.0,17.0,6.0,3.0,3.0,3.0,0.0
Maryland,MD-506,Carroll County CoC,Sheltered and Unsheltered Count,2023,122.0,85.0,13.0,10.0,0.0,10.0,3.0,10.0,7.0,0.0,7.0,3.0,3.0,3.0,3.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2007,142.0,95.0,,,,,,0.0,,,0.0,0.0,,,,
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2008,69.0,48.0,,,,,,0.0,,,0.0,0.0,,,,
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2009,74.0,47.0,,,,,,0.0,0.0,,0.0,0.0,,,,
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2010,118.0,35.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2011,40.0,14.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2012,38.0,11.0,6.0,5.0,0.0,5.0,1.0,6.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered-Only Count,2013,47.0,13.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2014,33.0,12.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered-Only Count,2015,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2016,27.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered-Only Count,2017,34.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
New York,NY-504,Cattaragus County CoC,Sheltered and Unsheltered Count,2018,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2007,2029.0,727.0,,,,,,324.0,,,27.0,297.0,,,,
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2008,1736.0,583.0,,,,,,306.0,,,54.0,252.0,,,,
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2009,742.0,390.0,,,,,,203.0,22.0,,22.0,181.0,,,,
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2010,569.0,305.0,,,0.0,,,75.0,13.0,0.0,13.0,62.0,,,,
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2011,802.0,416.0,155.0,38.0,0.0,38.0,117.0,98.0,28.0,0.0,28.0,70.0,57.0,10.0,10.0,47.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2012,808.0,460.0,131.0,14.0,0.0,14.0,117.0,81.0,11.0,0.0,11.0,70.0,50.0,3.0,3.0,47.0
Oregon,OR-503,Central Oregon CoC,Sheltered-Only Count,2013,506.0,316.0,137.0,19.0,0.0,19.0,118.0,73.0,16.0,0.0,16.0,57.0,64.0,3.0,3.0,61.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2014,568.0,292.0,130.0,12.0,0.0,12.0,118.0,69.0,12.0,0.0,12.0,57.0,61.0,0.0,0.0,61.0
Oregon,OR-503,Central Oregon CoC,Sheltered-Only Count,2015,594.0,383.0,222.0,13.0,0.0,13.0,209.0,161.0,13.0,0.0,13.0,148.0,61.0,0.0,0.0,61.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2016,602.0,386.0,218.0,9.0,0.0,9.0,209.0,157.0,9.0,0.0,9.0,148.0,61.0,0.0,0.0,61.0
Oregon,OR-503,Central Oregon CoC,Sheltered-Only Count,2017,778.0,494.0,246.0,30.0,0.0,30.0,216.0,187.0,25.0,0.0,25.0,162.0,59.0,5.0,5.0,54.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2018,787.0,588.0,172.0,23.0,0.0,23.0,149.0,139.0,19.0,0.0,19.0,120.0,33.0,4.0,4.0,29.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2019,880.0,637.0,160.0,32.0,0.0,32.0,128.0,115.0,18.0,0.0,18.0,97.0,45.0,14.0,14.0,31.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2020,913.0,639.0,194.0,66.0,0.0,66.0,128.0,153.0,56.0,0.0,56.0,97.0,41.0,10.0,10.0,31.0
Oregon,OR-503,Central Oregon CoC,Sheltered-Only Count,2021,1116.0,939.0,165.0,52.0,0.0,52.0,113.0,143.0,42.0,0.0,42.0,101.0,22.0,10.0,10.0,12.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Partial Unsheltered Count,2022,1359.0,986.0,165.0,57.0,0.0,57.0,108.0,150.0,55.0,0.0,55.0,95.0,15.0,2.0,2.0,13.0
Oregon,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,2023,1647.0,1336.0,300.0,103.0,0.0,103.0,197.0,281.0,95.0,0.0,95.0,186.0,19.0,8.0,8.0,11.0
